Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
65aC0BL8,SLOVAKIA 2,ROUND 4,2025-08-15,12:00,Slovan Bratislava B,I. Bratislava,2.87,2.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,3.55,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.27,1.5,1.26,1.53,14.5,10.75,14.0,27.0,10.5,6.8,9.25,17.5,13.5,9.0,10.75,21.0,25.0,16.5,20.0,35.0,200.0,0.4132231404958678,0.28169014084507044,0.3921568627450981,0.21771272263536215,0.6816901408450704,0.9490196078431373,1.4669421487603305,1.392156862745098,1.0537190082644627,0.7183098591549295,0.1299999999999999,1.13,1.0,3.7189939731580397,29.46644827512009,-26.56505117707799,0.05098039215686271,0.31830985915492954,0.3921568627450981
O0n1WTYR,EGYPT 1,ROUND 2,2025-08-15,12:00,Petrojet,Kahrabaa Ismailia,2.65,1.91,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2.85,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.7,1.22,1.38,1.78,5.4,9.25,23.0,80.0,5.6,5.6,14.5,50.0,8.5,8.75,16.5,60.0,18.5,19.0,37.0,100.0,101.0,0.49504950495049505,0.3508771929824561,0.2298850574712644,0.38425573162359705,0.7087719298245614,0.46436781609195404,1.4108910891089108,0.6551724137931035,2.153465346534653,1.526315789473684,2.3299999999999996,0.8300000000000001,1.4999999999999996,49.358227947732274,22.53845004082809,36.86989764584401,0.5356321839080459,0.2912280701754386,0.34482758620689646
4h1ZAGH7,FINLAND 1,-,2025-08-15,12:00,Gnistan,VPS,2.5,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,3.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2.2,1.29,1.29,1.8,13.0,13.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,8.5,13.0,29.0,17.0,15.0,23.0,41.0,151.0,0.5128205128205129,0.27027027027027023,0.2857142857142857,0.3140531813224265,0.527027027027027,0.5571428571428572,1.8974358974358976,1.0571428571428572,1.794871794871795,0.9459459459459459,1.55,1.7500000000000002,0.20000000000000018,37.77568430595466,41.18592516570965,-5.710593137499648,0.4428571428571429,0.472972972972973,0.0571428571428572
EkNayZJ7,UKRAINE 1,ROUND 3,2025-08-15,12:00,Rukh Lviv,Obolon,2.95,1.93,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.12,3.05,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.55,1.27,1.32,1.7,6.3,7.0,14.5,45.0,5.2,5.8,12.0,37.0,8.0,9.0,19.0,55.0,18.0,20.0,40.0,120.0,81.0,0.4716981132075471,0.3278688524590164,0.2898550724637681,0.2374849104517519,0.6950819672131149,0.6144927536231884,1.4386792452830186,0.8840579710144927,1.6273584905660377,1.1311475409836067,1.33,0.9299999999999997,0.40000000000000036,33.62390614717284,24.938427655457218,11.309932474020224,0.3855072463768116,0.3049180327868852,0.11594202898550734
4nEjNOiM,FINLAND 2,-,2025-08-15,12:30,JaPS,SalPa,1.9,2.55,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,4.45,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,2.32,1.14,1.18,2.6,21.0,21.0,37.0,90.0,11.0,9.25,16.5,40.0,9.5,8.0,13.0,35.0,11.75,9.75,16.0,37.0,175.0,0.6802721088435374,0.2247191011235955,0.18518518518518517,0.5434240969574925,0.3303370786516854,0.2722222222222222,3.0272108843537415,0.8240740740740741,3.6734693877551026,1.2134831460674158,3.9300000000000006,2.9800000000000004,0.9500000000000002,63.02819048759755,56.13282089127414,25.407718108948476,0.7277777777777779,0.6696629213483146,0.17592592592592596
zV4MH2Fq,FINLAND 2,-,2025-08-15,12:30,TPS,PK-35,2.37,2.37,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.88,3.75,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,2.55,1.27,1.23,1.87,19.0,17.0,24.0,50.0,11.25,7.9,11.5,23.0,11.75,8.25,10.5,21.0,17.5,12.0,15.5,28.0,120.0,0.5319148936170213,0.26666666666666666,0.29411764705882354,0.3302766737246353,0.5013333333333333,0.5529411764705883,1.9946808510638299,1.1029411764705883,1.8085106382978724,0.9066666666666666,1.52,1.87,0.3500000000000001,37.23483398157467,43.07605901544876,-9.926245506651709,0.4470588235294118,0.4986666666666667,0.10294117647058826
tjlZvDFa,POLAND 1,ROUND 5,2025-08-15,13:00,Zaglebie,Lechia Gdansk,2.75,2.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.4,1.29,1.67,17.0,13.0,17.0,34.0,11.0,7.5,11.0,21.0,13.0,9.0,12.0,23.0,21.0,15.0,21.0,34.0,101.0,0.47619047619047616,0.2777777777777778,0.3448275862068966,0.2618216337022721,0.5833333333333334,0.7241379310344828,1.7142857142857142,1.2413793103448276,1.380952380952381,0.8055555555555555,0.7999999999999998,1.5,0.7000000000000002,21.801409486351808,36.86989764584402,-19.29004621918874,0.2758620689655172,0.41666666666666663,0.24137931034482765
ryId5TIr,DENMARK 1,ROUND 5,2025-08-15,13:00,Nordsjaelland,FC Copenhagen,3.75,2.38,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2.2,1.8,1.25,1.33,15.0,9.5,11.0,19.0,13.0,7.5,9.0,15.0,19.0,12.0,13.0,21.0,41.0,23.0,29.0,41.0,151.0,0.30303030303030304,0.26666666666666666,0.5,0.3012443288445433,0.88,1.65,1.1363636363636365,1.875,0.6060606060606061,0.5333333333333333,1.2999999999999998,0.4500000000000002,1.75,-33.02386755579664,12.680383491819825,-41.18592516570965,0.6499999999999999,0.12000000000000005,0.875
2acXD7YQ,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Stripfing,A. Klagenfurt,3.1,2.1,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.47,3.3,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.05,1.47,1.3,1.53,7.3,9.25,14.0,30.0,8.5,6.4,9.75,21.0,12.5,9.5,13.0,29.0,26.0,20.0,29.0,60.0,450.0,0.4048582995951417,0.30303030303030304,0.37453183520599254,0.15396918291577646,0.7484848484848485,0.9250936329588016,1.3360323886639673,1.2359550561797752,1.0809716599190282,0.8090909090909091,0.19999999999999973,0.8299999999999996,0.6299999999999999,5.710593137499635,22.538450040828078,-17.4844273232207,0.07490636704119841,0.2515151515151514,0.23595505617977525
00rUe8Cr,AUSTRIA 2,ROUND 3,2025-08-15,13:00,St. Polten,First Vienna,2.45,2.3,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,2.37,1.32,1.25,1.85,9.0,14.0,21.0,45.0,10.25,7.5,11.75,26.0,11.5,8.5,12.0,27.0,18.5,13.5,19.0,40.0,250.0,0.5181347150259068,0.27027027027027023,0.29411764705882354,0.3147040545617331,0.5216216216216216,0.5676470588235294,1.917098445595855,1.0882352941176472,1.761658031088083,0.9189189189189189,1.47,1.7700000000000002,0.30000000000000027,36.31588642394517,41.50882857064523,-8.53076560994814,0.4323529411764706,0.47837837837837843,0.08823529411764713
823k3jK8,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Liefering,Sturm Graz II,2.65,2.37,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.18,3.85,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,2.55,1.44,1.24,1.7,9.5,13.5,18.0,35.0,12.0,8.0,10.5,20.0,14.0,9.25,11.5,22.0,23.0,15.0,19.0,35.0,175.0,0.4587155963302752,0.2597402597402597,0.35714285714285715,0.28680955615938497,0.5662337662337663,0.7785714285714287,1.7660550458715596,1.3750000000000002,1.2844036697247705,0.7272727272727272,0.6199999999999997,1.67,1.0500000000000003,17.223436191131455,39.861881422551,-27.699472808055003,0.22142857142857134,0.43376623376623374,0.3750000000000001
fZgPFT3E,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Kapfenberg,A. Lustenau,4.0,2.18,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3.6,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.1,1.87,1.26,1.3,7.9,8.25,10.0,17.0,11.5,7.0,8.25,14.5,19.5,12.0,13.5,23.0,50.0,30.0,35.0,55.0,400.0,0.28169014084507044,0.2777777777777778,0.5181347150259068,0.31389983684368855,0.986111111111111,1.8393782383419688,1.0140845070422535,1.8652849740932644,0.543661971830986,0.5361111111111111,1.6199999999999999,0.050000000000000266,1.6700000000000002,-39.00747255212104,1.432096184164654,-39.861881422551,0.8393782383419689,0.013888888888888963,0.8652849740932643
4Udb1UlL,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Hertha Wels,Amstetten,3.9,2.22,2.47,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,2.25,1.88,1.26,1.29,8.5,9.0,10.25,17.0,13.5,7.2,8.25,14.0,22.0,12.0,12.5,21.0,50.0,28.0,29.0,45.0,300.0,0.2777777777777778,0.2777777777777778,0.5235602094240838,0.32131348680476435,1.0,1.8848167539267018,1.0,1.8848167539267018,0.5305555555555556,0.5305555555555556,1.6900000000000002,0.0,1.6900000000000002,-40.19780990994572,0.0,-40.19780990994572,0.8848167539267017,0.0,0.8848167539267017
EwHxhQB7,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Bregenz,Floridsdorfer AC,3.65,2.1,2.77,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.2,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,2.3,1.7,1.31,1.35,7.8,9.0,11.75,22.0,12.5,6.4,8.5,16.5,20.0,10.75,11.25,22.0,45.0,25.0,26.0,40.0,250.0,0.3076923076923077,0.3125,0.4587155963302752,0.20991266521621815,1.015625,1.4908256880733943,0.9846153846153847,1.4678899082568808,0.6707692307692308,0.68125,1.0699999999999998,0.04999999999999982,1.02,-28.146781214122036,-1.4320961841646414,-27.02158159117704,0.4908256880733944,0.015624999999999944,0.4678899082568807
65ZOyxK6,FINLAND 2,-,2025-08-15,13:00,Tampere Utd,KuPS Akatemia,2.38,2.6,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,2.63,1.3,1.22,1.83,21.0,17.0,23.0,41.0,12.0,8.5,13.0,23.0,12.0,9.0,12.0,23.0,17.0,13.0,17.0,34.0,81.0,0.5555555555555556,0.2631578947368421,0.30303030303030304,0.35084258417968534,0.4736842105263158,0.5454545454545455,2.111111111111111,1.1515151515151516,1.8333333333333333,0.868421052631579,1.4999999999999998,1.9999999999999998,0.5,36.86989764584401,45.0,-14.036243467926479,0.45454545454545453,0.5263157894736842,0.15151515151515152
b9kcA68c,ROMANIA 1,ROUND 6,2025-08-15,13:00,Unirea Slobozia,Metaloglobus Bucharest,2.2,2.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.67,1.17,1.25,2.3,9.5,12.0,26.0,51.0,6.0,7.5,17.0,41.0,7.0,8.5,21.0,51.0,12.0,15.0,29.0,67.0,800.0,0.625,0.26666666666666666,0.2,0.4984748846933287,0.4266666666666667,0.32,2.34375,0.75,3.125,1.3333333333333333,3.4,2.15,1.25,59.53445508054013,47.0700306530411,32.005383208083494,0.6799999999999999,0.5733333333333334,0.25
ldF3SEed,POLAND 2,ROUND 5,2025-08-15,13:00,LKS Lodz,Stal Mielec,2.38,2.38,4.33,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.1,1.25,1.25,1.83,13.0,13.0,21.0,41.0,9.0,7.5,13.0,29.0,9.5,8.5,13.0,34.0,15.0,13.0,23.0,41.0,151.0,0.5555555555555556,0.27027027027027023,0.27027027027027023,0.3577061450413986,0.48648648648648646,0.48648648648648646,2.055555555555556,1.0,2.055555555555556,1.0,1.9000000000000001,1.9000000000000001,0.0,43.53119928561418,43.53119928561418,0.0,0.5135135135135135,0.5135135135135135,0.0
YqwOZKC5,ESTONIA 1,ROUND 24,2025-08-15,13:30,Parnu JK Vaprus,Tammeka,2.4,2.27,3.65,0.0,0.0,0.0,0.0,0.0,0.0,1.87,3.55,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,2.4,1.26,1.24,1.87,14.5,11.5,16.5,32.0,7.8,6.1,9.0,18.0,8.5,6.6,8.75,18.0,13.0,10.0,13.5,25.0,110.0,0.53475935828877,0.28169014084507044,0.29411764705882354,0.3162167902687473,0.5267605633802818,0.55,1.8983957219251335,1.0441176470588236,1.8181818181818181,0.9577464788732395,1.5299999999999998,1.6799999999999997,0.1499999999999999,37.41598861857787,40.0302592718897,-4.289153328819016,0.44999999999999996,0.47323943661971823,0.044117647058823505
hfcVxe7L,CROATIA 1,ROUND 3,2025-08-15,13:45,Vukovar 1991,Istra 1961,4.75,2.05,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.73,1.8,1.3,1.2,8.0,6.0,8.0,15.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,34.0,41.0,41.0,41.0,67.0,351.0,0.25,0.3076923076923077,0.5405405405405405,0.3597537699971616,1.2307692307692308,2.162162162162162,0.8125,1.7567567567567566,0.4625,0.5692307692307692,2.15,0.75,1.4,-47.0700306530411,-20.556045219583464,-34.99202019855866,1.162162162162162,0.23076923076923078,0.7567567567567567
KAIspZ2c,DENMARK 2,ROUND 5,2025-08-15,14:00,Hvidovre IF,Aarhus Fremad,3.25,2.2,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,2.0,1.53,1.29,1.5,11.0,8.5,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,201.0,0.4,0.2857142857142857,0.4,0.20377068324339734,0.7142857142857143,1.0,1.4,1.4,1.0,0.7142857142857143,0.0,1.0,1.0,0.0,26.56505117707799,-26.56505117707799,0.0,0.2857142857142857,0.4
OY7XRimT,DENMARK 2,ROUND 5,2025-08-15,14:00,B.93,Esbjerg,3.0,2.6,2.75,0.0,0.0,0.0,0.0,0.0,0.0,2.63,3.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,3.0,1.57,1.25,1.5,23.0,15.0,17.0,23.0,15.0,8.5,10.0,17.0,19.0,11.0,11.0,19.0,29.0,19.0,21.0,29.0,81.0,0.3802281368821293,0.25641025641025644,0.4347826086956522,0.2870107178207739,0.6743589743589743,1.1434782608695653,1.4828897338403042,1.6956521739130437,0.8745247148288973,0.5897435897435898,0.33000000000000007,1.27,1.6,-9.369385096487484,32.415547329858676,-38.659808254090095,0.14347826086956525,0.32564102564102565,0.6956521739130436
S0gQ1Fpd,NORWAY 1,ROUND 18,2025-08-15,14:00,Stromsgodset,Bodo/Glimt,6.0,3.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,2.38,3.0,1.14,1.1,29.0,13.0,10.0,11.0,29.0,12.0,9.5,10.0,41.0,21.0,15.0,17.0,81.0,41.0,34.0,41.0,101.0,0.14285714285714285,0.18181818181818182,0.7352941176470588,0.6322866128784649,1.2727272727272727,5.147058823529411,0.7857142857142857,4.044117647058823,0.1942857142857143,0.24727272727272728,5.64,1.5,4.14,-70.474988178865,-36.86989764584402,-64.21519330552239,4.147058823529411,0.2727272727272727,3.044117647058823
jgmhs8n4,SWEDEN 2,ROUND 19,2025-08-15,14:00,Oddevold,Trelleborg,2.88,2.1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,1.3,1.36,1.62,9.0,10.0,17.0,34.0,8.0,6.0,12.0,29.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,41.0,201.0,0.4444444444444444,0.3225806451612903,0.29411764705882354,0.2045203447791232,0.7258064516129032,0.6617647058823529,1.3777777777777778,0.911764705882353,1.511111111111111,1.096774193548387,1.15,0.8500000000000001,0.2999999999999998,29.89890183861456,23.025492008528037,8.530765609948128,0.338235294117647,0.2741935483870968,0.08823529411764701
