Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,p_H,p_D,p_A,CV_Odds,H_D,H_A,D_H,D_A,A_H,A_D,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway
vRcYlatK,ROMANIA 1,ROUND 4,2025-08-01,15:30,Petrolul,UTA Arad,3.1,2.05,3.75,1.48,2.47,3.35,1.28,9.65,1.02,2.3,3.2,3.1,1.07,7.92,1.42,2.8,2.33,1.61,4.35,1.2,9.83,1.04,1.91,1.8,1.36,1.36,1.57,8.0,8.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,51.0,900.0,0.4347826086956522,0.3125,0.3225806451612903,0.17207730915056682,0.7187499999999999,0.7419354838709676,1.3913043478260871,1.032258064516129,1.347826086956522,0.96875,0.8000000000000003,0.9000000000000004,0.10000000000000009,21.80140948635182,24.22774531795418,-2.86240522611175,0.25806451612903236,0.2812500000000001,0.03225806451612906
E19DXycR,SCOTLAND 2,ROUND 1,2025-08-01,15:45,Arbroath,Ayr,4.0,2.2,2.4,1.35,2.95,2.57,1.44,6.4,1.08,3.5,3.7,1.85,1.06,8.58,1.29,3.51,1.86,1.94,3.25,1.33,5.56,1.14,1.8,1.91,1.8,1.22,1.22,11.0,7.5,9.0,15.0,11.0,7.5,9.0,15.0,19.0,13.0,17.0,26.0,41.0,29.0,34.0,51.0,700.0,0.2857142857142857,0.27027027027027023,0.5405405405405405,0.33656341238713877,0.9459459459459459,1.8918918918918919,1.0571428571428572,2.0,0.5285714285714286,0.5,1.65,0.20000000000000018,1.85,-39.52263127117112,5.710593137499648,-42.76882539196875,0.8918918918918918,0.0540540540540541,1.0
MJ0rS2Pj,IRELAND 1,ROUND 26,2025-08-01,15:45,Cork City,Galway,3.4,2.2,3.0,1.4,2.73,2.73,1.4,7.77,1.05,2.88,3.2,2.4,1.05,9.39,1.3,3.4,2.0,1.81,3.4,1.3,6.94,1.09,1.67,2.1,1.53,1.36,1.4,11.0,9.0,13.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,12.0,26.0,29.0,21.0,29.0,41.0,151.0,0.3472222222222222,0.3125,0.4166666666666667,0.14244970632586323,0.8999999999999999,1.2,1.1111111111111112,1.3333333333333335,0.8333333333333334,0.7499999999999999,0.48,0.3200000000000003,0.8000000000000003,-13.495733280795811,9.09027692082233,-21.80140948635182,0.2,0.10000000000000009,0.3333333333333335
2JcrIyEF,BELGIUM 1,ROUND 2,2025-08-01,15:45,KV Mechelen,Club Brugge KV,4.0,2.4,2.3,1.28,3.36,2.27,1.58,5.08,1.13,3.9,3.8,1.77,1.01,15.0,1.17,4.66,1.58,2.33,2.38,1.54,4.16,1.21,1.53,2.38,1.95,1.25,1.25,17.0,10.0,11.0,17.0,15.0,7.5,8.5,13.0,23.0,13.0,12.0,21.0,41.0,29.0,29.0,41.0,126.0,0.25641025641025644,0.2631578947368421,0.5649717514124294,0.3807589245343988,1.0263157894736843,2.2033898305084745,0.9743589743589743,2.1468926553672314,0.45384615384615384,0.46578947368421053,2.13,0.10000000000000009,2.03,-46.80290383037871,-2.86240522611175,-45.42651157211428,1.2033898305084745,0.026315789473684237,1.1468926553672316
0dpjEhy9,ENGLAND 3,ROUND 1,2025-08-01,16:00,Luton,AFC Wimbledon,2.0,2.4,6.5,1.31,3.15,2.47,1.48,6.34,1.08,1.48,4.33,6.0,1.02,13.0,1.23,4.03,1.77,2.06,2.8,1.42,5.48,1.14,1.95,1.8,1.13,1.2,2.63,13.0,15.0,34.0,67.0,7.0,8.5,19.0,41.0,7.0,8.5,19.0,41.0,10.0,12.0,26.0,51.0,301.0,0.6756756756756757,0.23094688221709006,0.16666666666666666,0.5805741558454579,0.3418013856812933,0.24666666666666667,2.925675675675676,0.7216666666666667,4.054054054054054,1.3856812933025404,4.52,2.85,1.67,66.13166998669264,54.940573033113026,39.861881422551,0.7533333333333333,0.6581986143187067,0.2783333333333333
rFx8klJO,PERU 1,CLAUSURA,2025-08-01,17:15,Alianza Atl.,FBC Melgar,3.25,2.0,3.6,1.5,2.4,3.34,1.28,8.83,1.03,2.55,3.0,2.9,1.1,6.67,1.46,2.65,2.4,1.58,4.33,1.21,8.9,1.06,2.0,1.73,1.4,1.36,1.5,7.0,7.5,13.0,29.0,7.0,6.0,12.0,26.0,11.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,351.0,0.3921568627450981,0.3333333333333333,0.3448275862068966,0.08389021821750196,0.85,0.8793103448275862,1.1764705882352942,1.0344827586206897,1.1372549019607843,0.9666666666666667,0.3500000000000001,0.4500000000000002,0.10000000000000009,9.926245506651709,12.680383491819825,-2.86240522611175,0.12068965517241383,0.15000000000000005,0.03448275862068969
63lPyO4F,VENEZUELA 1,CLAUSURA,2025-08-01,18:00,Zamora,Yaracuyanos,2.35,2.15,4.4,1.33,2.5,2.8,1.36,6.3,1.07,1.78,3.55,4.0,1.05,9.0,1.33,3.05,1.98,1.7,3.5,1.26,8.0,1.07,1.85,1.75,1.21,1.25,1.98,9.25,10.0,19.5,55.0,6.1,6.5,13.0,37.0,7.5,8.0,15.5,45.0,13.0,14.0,27.0,80.0,600.0,0.5617977528089888,0.28169014084507044,0.25,0.37735828085951584,0.5014084507042254,0.445,1.99438202247191,0.8875,2.247191011235955,1.1267605633802817,2.2199999999999998,1.7699999999999998,0.4500000000000002,47.984282143593376,41.50882857064522,12.680383491819825,0.5549999999999999,0.4985915492957746,0.11250000000000004
dlk3ky16,ARGENTINA COPA,1/8-FINALS,2025-08-01,18:15,Belgrano,Independiente,4.25,1.91,2.85,1.57,2.25,3.59,1.25,9.08,1.03,3.7,2.95,2.15,1.13,5.77,1.57,2.42,2.62,1.47,5.04,1.16,9.47,1.05,2.15,1.62,1.72,1.37,1.29,5.5,5.5,9.25,22.0,8.0,6.2,10.25,25.0,19.5,14.5,21.0,50.0,65.0,50.0,70.0,150.0,1250.0,0.27027027027027023,0.3389830508474576,0.46511627906976744,0.2642503625962156,1.2542372881355932,1.7209302325581397,0.7972972972972973,1.3720930232558142,0.581081081081081,0.7288135593220338,1.5500000000000003,0.75,0.8000000000000003,-37.77568430595467,-20.556045219583464,-21.80140948635182,0.7209302325581397,0.2542372881355932,0.3720930232558141
ddHflBHk,BRAZIL 2,ROUND 20,2025-08-01,19:00,Remo,Ferroviaria,2.6,2.0,5.0,1.51,2.38,3.31,1.29,8.88,1.03,1.91,3.1,4.33,1.11,6.45,1.48,2.6,2.44,1.56,4.47,1.2,9.22,1.05,2.2,1.62,1.15,1.33,1.87,6.5,9.5,21.0,51.0,5.5,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,41.0,67.0,251.0,0.5235602094240838,0.3225806451612903,0.23094688221709006,0.38866866011704604,0.6161290322580645,0.44110854503464203,1.6230366492146597,0.7159353348729792,2.267015706806283,1.396774193548387,2.42,1.1900000000000002,1.23,50.42809718611073,30.75264555113164,31.591515701040688,0.558891454965358,0.3838709677419355,0.2840646651270208
E3WnANRQ,COLOMBIA 1,CLAUSURA,2025-08-01,20:00,La Equidad,U. Magdalena,2.75,2.05,4.5,1.48,2.47,3.35,1.28,9.65,1.02,2.0,3.3,3.8,1.07,7.92,1.42,2.8,2.33,1.61,4.35,1.2,9.83,1.04,2.0,1.73,1.25,1.33,1.8,8.0,9.5,19.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,67.0,351.0,0.5,0.30303030303030304,0.2631578947368421,0.30631560142343633,0.6060606060606061,0.5263157894736842,1.65,0.868421052631579,1.9,1.1515151515151516,1.7999999999999998,1.2999999999999998,0.5,41.98721249581666,33.02386755579664,14.036243467926479,0.47368421052631576,0.3939393939393939,0.13157894736842105
rmndmHfd,CHILE 1,ROUND 18,2025-08-01,20:00,A. Italiano,Palestino,3.1,2.2,3.4,1.35,2.95,2.73,1.4,6.81,1.07,2.45,3.2,2.8,1.04,9.83,1.3,3.4,2.0,1.81,3.4,1.3,6.94,1.09,1.67,2.1,1.4,1.36,1.53,10.0,10.0,15.0,29.0,9.0,6.0,11.0,21.0,13.0,10.0,13.0,29.0,23.0,19.0,29.0,41.0,201.0,0.4081632653061224,0.3125,0.35714285714285715,0.13323467750529827,0.765625,0.8750000000000001,1.3061224489795917,1.142857142857143,1.1428571428571428,0.8749999999999999,0.34999999999999964,0.75,0.40000000000000036,9.926245506651695,20.556045219583464,-11.309932474020224,0.12499999999999988,0.234375,0.142857142857143
tE6tmwD6,URUGUAY 1,CLAUSURA,2025-08-01,20:00,Penarol,Progreso,1.67,2.5,11.0,1.32,3.1,2.6,1.43,6.64,1.08,1.25,5.75,9.5,1.02,12.0,1.26,3.72,1.84,1.97,3.1,1.35,5.74,1.13,2.63,1.44,1.07,1.14,3.75,12.0,19.0,51.0,151.0,6.0,12.0,29.0,81.0,5.5,10.0,34.0,81.0,7.0,13.0,41.0,126.0,251.0,0.8,0.17391304347826086,0.10526315789473684,0.7510323473571957,0.21739130434782608,0.13157894736842105,4.6,0.6052631578947368,7.6,1.6521739130434783,8.25,4.5,3.75,76.37300514010846,66.03751102542182,61.92751306414704,0.868421052631579,0.782608695652174,0.39473684210526316
4EhBmFVI,ARGENTINA COPA,1/8-FINALS,2025-08-01,20:45,Lanus,Huracan,3.85,1.65,4.05,1.77,1.93,4.52,1.16,11.0,1.01,2.95,2.5,3.05,1.2,4.45,1.82,1.99,3.35,1.31,6.86,1.09,12.0,1.02,2.42,1.5,1.4,1.47,1.42,4.15,5.7,14.0,50.0,5.8,5.7,14.0,50.0,13.5,13.5,25.0,90.0,45.0,45.0,80.0,250.0,251.0,0.3389830508474576,0.4,0.3278688524590164,0.10340232841909967,1.1800000000000002,0.9672131147540984,0.847457627118644,0.819672131147541,1.0338983050847457,1.22,0.09999999999999964,0.4500000000000002,0.5499999999999998,2.8624052261117376,-12.680383491819825,15.376251248826184,0.03278688524590152,0.18000000000000008,0.18032786885245897
AcQybQ1c,ECUADOR 1,ROUND 23,2025-08-01,21:00,Dep. Cuenca,Macara,2.6,2.0,5.0,1.54,2.38,3.45,1.27,11.0,1.01,1.9,3.5,3.9,1.06,7.84,1.5,2.47,2.4,1.55,4.93,1.15,11.0,1.02,2.2,1.62,1.22,1.3,1.91,8.0,9.0,19.0,41.0,5.5,7.0,15.0,41.0,8.0,9.0,21.0,41.0,15.0,19.0,34.0,81.0,201.0,0.5263157894736842,0.2857142857142857,0.25641025641025644,0.3413872659438182,0.5428571428571428,0.48717948717948717,1.842105263157895,0.8974358974358975,2.0526315789473686,1.1142857142857143,2.0,1.6,0.3999999999999999,45.0,38.659808254090095,11.309932474020211,0.5128205128205129,0.4571428571428572,0.10256410256410255
zkZaiAlC,PERU 1,CLAUSURA,2025-08-01,21:00,Deportivo Garcilaso,Cienciano,3.6,2.2,2.88,1.4,2.73,2.75,1.39,7.04,1.07,3.1,3.3,2.25,1.06,8.69,1.31,3.35,1.97,1.84,3.35,1.31,6.36,1.11,1.73,2.0,1.57,1.33,1.36,10.0,8.0,11.0,21.0,10.0,6.5,9.5,19.0,15.0,12.0,13.0,29.0,34.0,26.0,34.0,51.0,201.0,0.3225806451612903,0.30303030303030304,0.4444444444444444,0.19336102524482926,0.9393939393939394,1.3777777777777778,1.064516129032258,1.4666666666666666,0.7258064516129032,0.6818181818181819,0.8500000000000001,0.19999999999999973,1.0499999999999998,-23.025492008528037,5.710593137499635,-27.699472808054992,0.3777777777777778,0.06060606060606053,0.46666666666666656
r5PsAhv9,BRAZIL 2,ROUND 20,2025-08-01,21:30,Operario-PR,Criciuma,3.1,1.87,4.5,1.62,2.16,3.9,1.21,11.0,1.01,2.25,2.9,3.5,1.13,5.63,1.63,2.3,2.8,1.42,5.62,1.13,12.0,1.02,2.38,1.53,1.29,1.4,1.62,5.5,7.5,15.0,41.0,5.5,6.0,15.0,41.0,9.0,11.0,21.0,51.0,21.0,23.0,41.0,81.0,251.0,0.4444444444444444,0.3448275862068966,0.2857142857142857,0.21682080154348038,0.7758620689655172,0.6428571428571429,1.2888888888888888,0.8285714285714285,1.5555555555555556,1.206896551724138,1.25,0.6499999999999999,0.6000000000000001,32.005383208083494,18.00416160591338,16.699244233993625,0.35714285714285715,0.22413793103448273,0.17142857142857146
UNAOxJ33,USA 2,-,2025-08-01,21:30,FC Tulsa,Loudoun,2.47,2.18,4.1,1.29,3.15,2.57,1.44,5.87,1.09,1.85,3.45,3.75,1.01,12.0,1.25,3.74,1.78,1.96,2.82,1.41,5.02,1.15,1.65,2.1,1.27,1.27,1.93,7.9,13.0,23.0,55.0,7.9,6.9,12.5,32.0,9.25,8.25,13.0,35.0,16.0,14.0,23.0,55.0,350.0,0.5405405405405405,0.2898550724637681,0.26666666666666666,0.3385978662109296,0.5362318840579711,0.49333333333333335,1.864864864864865,0.92,2.0270270270270268,1.0869565217391304,1.9,1.6,0.2999999999999998,43.53119928561418,38.659808254090095,8.530765609948128,0.5066666666666666,0.463768115942029,0.07999999999999995
OxdelF74,MEXICO 2,APERTURA,2025-08-01,22:00,Correcaminos,Atl. Morelia,3.8,2.12,2.6,1.33,2.94,2.65,1.4,5.86,1.09,3.3,3.45,2.0,1.04,11.0,1.25,3.55,1.87,1.79,3.2,1.3,6.25,1.09,1.7,1.91,1.78,1.26,1.28,10.5,7.2,9.0,16.5,9.5,6.4,8.0,14.5,16.5,11.0,13.5,24.0,40.0,27.0,32.0,60.0,400.0,0.30303030303030304,0.2898550724637681,0.5,0.2733913991749871,0.9565217391304347,1.65,1.0454545454545456,1.725,0.6060606060606061,0.5797101449275363,1.2999999999999998,0.15000000000000036,1.4500000000000002,-33.02386755579664,4.289153328819029,-35.942111871382345,0.6499999999999999,0.04347826086956532,0.7250000000000001
zytPzcYF,USA 2,-,2025-08-01,22:00,Colorado Springs,Lexington,2.37,2.15,4.45,1.33,2.95,2.57,1.44,6.34,1.07,1.75,3.5,4.05,1.05,8.5,1.28,3.48,1.88,1.86,3.2,1.32,5.98,1.11,1.78,1.93,1.24,1.26,2.02,7.5,12.0,23.0,65.0,7.1,6.9,13.5,37.0,8.25,8.25,15.0,40.0,14.0,14.0,26.0,65.0,500.0,0.5714285714285714,0.2857142857142857,0.2469135802469136,0.38743264998271976,0.5,0.4320987654320988,2.0,0.8641975308641976,2.314285714285714,1.157142857142857,2.3,1.75,0.5499999999999998,48.99091309842978,41.18592516570965,15.376251248826184,0.5679012345679012,0.5,0.13580246913580243
by8J41kl,COLOMBIA 1,CLAUSURA,2025-08-01,22:10,Dep. Pasto,Envigado,2.3,2.0,7.0,1.57,2.25,3.7,1.23,11.0,1.01,1.65,3.3,6.0,1.1,6.46,1.57,2.42,2.7,1.45,5.48,1.14,13.0,1.02,2.63,1.44,1.13,1.33,2.2,6.0,11.0,29.0,67.0,4.75,7.0,21.0,51.0,6.0,9.5,26.0,67.0,12.0,19.0,41.0,101.0,151.0,0.6060606060606061,0.30303030303030304,0.16666666666666666,0.6016490755067877,0.5,0.27499999999999997,2.0,0.5499999999999999,3.6363636363636367,1.8181818181818183,4.35,1.65,2.7,65.30844183652194,39.52263127117112,53.47114463301483,0.725,0.5,0.45
